user_ptr_id,score_five_parts,07/01/2024,07/03/2024,difference
569214,433,433,433,0
569217,434,434,434,0
569226,412,412,412,0
569231,411,411,411,0
569252,411,411,411,0
569267,511,511,511,0
569278,411,411,411,0
569283,544,544,544,0
569288,544,544,544,0
569295,444,0,444,-444
569295,544,544,0,544
569310,511,511,511,0
569316,555,555,555,0
569318,414,414,414,0
569347,534,534,534,0
569348,423,423,423,0
569363,511,511,511,0
569367,523,523,523,0
569383,421,421,421,0
569386,422,422,422,0
569388,511,511,511,0
569397,511,511,511,0
569407,411,411,411,0
569409,533,533,533,0
569411,533,533,533,0
569421,533,533,533,0
569431,555,555,555,0
569441,411,411,411,0
569442,522,522,522,0
569459,434,434,434,0
569460,545,545,545,0
569464,411,411,411,0
569477,433,0,433,-433
569477,533,533,0,533
569480,422,0,422,-422
569480,522,522,0,522
569481,555,555,555,0
569486,555,555,555,0
569493,555,555,555,0
569499,512,512,512,0
569502,411,411,411,0
569504,411,411,411,0
569508,411,411,411,0
569510,443,443,443,0
569515,555,555,555,0
569518,555,555,555,0
569519,534,534,534,0
569520,433,433,433,0
569525,412,412,412,0
569526,533,533,533,0
569530,554,554,554,0
569535,554,554,554,0
569540,433,433,433,0
569552,511,511,511,0
569564,412,412,412,0
569592,411,411,411,0
569593,414,414,414,0
569599,544,544,544,0
569609,555,555,555,0
569641,422,422,422,0
569642,411,411,411,0
569645,511,511,511,0
569646,434,434,434,0
569651,433,433,433,0
569654,533,533,533,0
569661,523,523,523,0
569667,554,554,554,0
569669,521,521,521,0
569690,511,511,511,0
569705,532,532,532,0
569711,411,411,411,0
569719,411,411,411,0
569724,411,411,411,0
569728,433,433,433,0
569730,423,423,423,0
569731,422,422,422,0
569735,533,533,533,0
569738,411,411,411,0
569742,533,533,533,0
569754,412,412,412,0
569761,544,544,544,0
569763,411,411,411,0
569767,411,411,411,0
569771,411,411,411,0
569773,444,444,444,0
569782,555,555,555,0
569783,411,411,411,0
569792,421,421,421,0
569793,511,511,511,0
569805,412,412,412,0
569808,511,511,511,0
569821,411,411,411,0
569838,511,511,511,0
569840,422,0,422,-422
569840,522,522,0,522
569843,413,413,413,0
569859,433,433,433,0
569861,533,533,533,0
569893,411,411,411,0
569898,533,533,533,0
569907,533,533,533,0
569926,511,511,511,0
569932,411,411,411,0
569934,511,511,511,0
569935,533,533,533,0
569937,411,411,411,0
569940,555,555,555,0
569956,521,521,521,0
569964,511,511,511,0
569974,533,533,533,0
569979,511,511,511,0
569982,533,533,533,0
569987,512,512,512,0
569991,545,545,545,0
569996,544,544,544,0
570002,522,522,522,0
570006,411,411,411,0
570008,411,411,411,0
570011,411,411,411,0
570013,411,411,411,0
570015,544,544,544,0
570027,421,421,421,0
570029,555,555,555,0
570034,533,533,0,533
570041,555,555,555,0
570045,533,533,533,0
570048,411,411,411,0
570051,412,412,412,0
570057,423,423,423,0
570063,423,423,423,0
570064,422,422,422,0
570069,412,412,412,0
570075,533,533,533,0
570084,412,412,412,0
570085,544,544,544,0
570086,543,543,543,0
570089,533,533,533,0
570091,444,444,444,0
570092,555,555,555,0
570093,422,422,422,0
570098,411,411,411,0
570109,411,411,411,0
570120,544,544,544,0
570122,412,412,412,0
570125,533,533,533,0
570132,511,511,511,0
570133,433,433,433,0
570139,521,521,521,0
570151,555,555,555,0
570153,434,0,434,-434
570153,534,534,0,534
570165,523,523,523,0
570168,544,544,544,0
570169,511,511,511,0
570170,544,544,544,0
570171,413,413,413,0
570178,412,412,412,0
570208,411,411,411,0
570210,411,411,411,0
570219,533,533,533,0
570236,422,422,422,0
570240,433,433,433,0
570251,411,411,411,0
570262,432,432,432,0
570273,522,522,522,0
570279,422,422,422,0
570294,422,422,422,0
570299,433,0,433,-433
570299,533,533,0,533
570305,412,412,412,0
570316,511,511,511,0
570321,411,411,411,0
570323,534,534,534,0
570345,511,511,511,0
570361,544,544,544,0
570363,433,433,433,0
570409,544,544,544,0
570429,412,412,412,0
570441,412,412,412,0
570458,411,411,411,0
570469,533,533,533,0
570479,511,511,511,0
570480,522,522,522,0
570486,412,412,412,0
570490,412,412,412,0
570498,443,443,443,0
570507,544,544,544,0
570508,555,555,555,0
570511,411,411,411,0
570515,422,422,422,0
570523,544,544,544,0
570531,511,511,511,0
570561,523,523,523,0
570564,543,543,543,0
570586,412,412,412,0
570587,554,554,554,0
570593,411,411,411,0
570600,511,0,511,-511
570601,411,411,411,0
570611,511,511,511,0
570612,545,545,545,0
570618,512,512,512,0
570627,555,555,555,0
570641,534,534,534,0
570642,522,522,522,0
570673,555,555,555,0
570679,533,533,533,0
570680,433,433,433,0
570698,411,411,411,0
570705,545,545,545,0
570725,555,555,555,0
570729,555,555,555,0
570740,511,511,511,0
570744,545,545,545,0
570745,554,554,554,0
570746,555,555,555,0
570752,413,413,413,0
570757,423,423,423,0
570764,423,423,423,0
570769,511,511,511,0
570787,555,555,555,0
570790,544,544,544,0
570800,412,412,412,0
570805,555,555,555,0
570808,412,0,412,-412
570808,512,512,0,512
570824,411,411,411,0
570828,522,522,522,0
570835,544,544,544,0
570841,545,545,545,0
570876,555,555,555,0
570908,533,533,533,0
570919,511,511,511,0
570926,511,511,511,0
570928,511,511,511,0
570947,544,544,544,0
570957,433,433,433,0
570961,412,412,412,0
570966,544,544,544,0
570987,545,545,545,0
570994,411,411,411,0
570995,511,511,511,0
570996,555,555,555,0
571007,444,0,444,-444
571007,544,544,0,544
571008,555,555,555,0
571017,444,0,444,-444
571017,544,544,0,544
571023,411,411,411,0
571035,412,412,412,0
571048,555,555,555,0
571053,433,433,433,0
571054,524,524,524,0
571074,555,0,555,-555
571080,533,533,533,0
571081,555,555,555,0
571085,544,544,544,0
571097,555,555,555,0
571105,543,543,543,0
571110,433,433,433,0
571117,411,411,411,0
571121,424,424,424,0
571126,411,411,411,0
571128,422,422,422,0
571140,533,533,533,0
571147,523,523,523,0
571149,544,544,544,0
571165,411,411,411,0
571169,423,423,423,0
571171,545,545,545,0
571173,511,511,511,0
571174,444,0,444,-444
571174,544,544,0,544
571191,411,411,411,0
571218,433,433,433,0
571219,555,555,555,0
571243,412,0,412,-412
571243,512,512,0,512
571266,554,554,554,0
571279,511,511,511,0
571280,554,554,554,0
571297,511,511,511,0
571299,523,523,523,0
571309,554,554,554,0
571323,522,522,522,0
571339,545,545,545,0
571342,532,532,532,0
571364,533,533,533,0
571395,511,511,511,0
571402,521,521,521,0
571404,521,521,521,0
571414,411,411,411,0
571435,555,555,555,0
571442,433,433,433,0
571444,422,422,422,0
571454,434,0,434,-434
571454,534,534,0,534
571471,555,555,555,0
571472,421,421,421,0
571497,411,411,411,0
571498,413,413,413,0
571512,422,422,422,0
571519,533,533,533,0
571524,443,0,443,-443
571524,543,543,0,543
571531,412,412,412,0
571539,554,554,554,0
571550,523,523,523,0
571557,511,511,511,0
571565,421,421,421,0
571567,544,544,544,0
571575,433,433,433,0
571580,544,544,544,0
571582,444,0,444,-444
571582,544,544,0,544
571583,521,521,521,0
571585,432,432,432,0
571592,533,533,533,0
571594,443,0,443,-443
571594,543,543,0,543
571600,444,0,444,-444
571600,544,544,0,544
571611,544,544,544,0
571614,522,522,522,0
571615,533,533,533,0
571618,554,554,554,0
571622,411,411,411,0
571625,413,413,413,0
571629,555,555,555,0
571634,555,555,555,0
571641,433,433,433,0
571648,432,432,432,0
571661,511,511,511,0
571663,511,511,511,0
571674,521,521,521,0
571679,512,0,512,-512
571706,511,511,511,0
571707,422,422,422,0
571712,544,544,544,0
571723,411,0,411,-411
571723,511,511,0,511
571729,544,544,544,0
571737,422,422,422,0
571744,511,511,511,0
571757,545,545,545,0
571761,534,534,534,0
571764,544,544,544,0
571766,555,555,555,0
571775,433,433,433,0
571778,521,521,521,0
571779,411,411,411,0
571783,555,555,555,0
571787,535,535,535,0
571795,412,412,412,0
571798,521,521,521,0
571800,422,422,422,0
571802,534,534,534,0
571807,511,511,511,0
571812,523,523,523,0
571840,521,521,521,0
571841,511,511,0,511
571847,521,521,521,0
571868,434,434,434,0
571870,555,555,555,0
571879,555,555,555,0
571887,522,522,522,0
571889,544,544,544,0
571894,534,534,534,0
571901,532,532,532,0
571913,544,544,544,0
571915,555,555,555,0
571921,545,545,545,0
571928,534,534,534,0
571951,435,0,435,-435
571951,535,535,0,535
571953,544,544,544,0
571967,544,544,544,0
571971,555,555,555,0
571974,555,555,555,0
571978,433,433,433,0
571981,412,412,412,0
571982,413,413,413,0
571985,412,412,412,0
571988,555,555,555,0
571995,422,422,422,0
571996,411,411,411,0
572002,555,555,555,0
572005,511,511,511,0
572007,411,411,411,0
572009,433,433,433,0
572013,512,512,512,0
572025,511,511,511,0
572031,544,544,544,0
572035,555,555,555,0
572037,545,545,545,0
572044,414,414,414,0
572051,554,554,554,0
572059,545,545,545,0
572070,555,555,555,0
572071,411,411,411,0
572080,555,555,555,0
572082,544,544,544,0
572092,545,545,545,0
572097,411,411,411,0
572104,544,544,544,0
572107,522,522,522,0
572109,532,532,532,0
572116,511,511,511,0
572119,555,555,555,0
572122,555,555,555,0
572123,543,543,543,0
572131,521,521,521,0
572136,521,521,521,0
572149,554,554,554,0
572171,411,411,411,0
572172,511,511,511,0
572181,513,513,513,0
572200,544,544,544,0
572202,512,512,512,0
572211,544,544,544,0
572217,533,533,533,0
572224,511,511,511,0
572230,413,413,413,0
572236,421,0,421,-421
572236,521,521,0,521
572239,411,411,411,0
572251,422,422,422,0
572256,411,411,411,0
572272,554,554,554,0
572279,545,545,545,0
572282,432,432,432,0
572286,413,0,413,-413
572286,513,513,0,513
572292,411,411,411,0
572297,411,411,411,0
572303,411,411,411,0
572306,555,555,555,0
572310,512,512,512,0
572311,543,543,543,0
572326,532,532,532,0
572335,533,533,533,0
572343,412,412,412,0
572344,512,512,512,0
572353,531,531,531,0
572356,422,422,422,0
572359,544,544,544,0
572361,555,555,555,0
572371,544,544,544,0
572376,421,0,421,-421
572376,521,521,0,521
572379,533,533,533,0
572417,533,533,0,533
572435,422,422,422,0
572436,533,533,533,0
572438,545,545,545,0
572444,555,555,555,0
572455,512,512,512,0
572460,555,555,555,0
572466,545,545,545,0
572467,544,544,544,0
572468,432,0,432,-432
572468,532,532,0,532
572470,411,411,411,0
572476,555,555,555,0
572485,433,433,433,0
572499,534,534,534,0
572501,521,521,521,0
572507,555,555,555,0
572516,433,0,433,-433
572516,533,533,0,533
572525,422,422,422,0
572537,521,521,521,0
572543,523,523,523,0
572545,433,433,433,0
572546,411,411,411,0
572562,532,532,532,0
572573,555,555,555,0
572577,513,513,513,0
572580,533,533,533,0
572581,555,555,555,0
572589,522,522,522,0
572594,511,511,511,0
572597,543,543,543,0
572601,513,513,513,0
572604,555,555,555,0
572619,544,544,544,0
572623,544,544,544,0
572627,533,533,533,0
572641,412,412,412,0
572663,555,555,555,0
572681,511,511,511,0
572696,555,555,555,0
572711,521,521,521,0
572712,423,423,423,0
572714,533,533,533,0
572720,511,511,511,0
572727,411,411,411,0
572744,534,0,534,-534
572744,544,544,0,544
572752,513,513,513,0
572755,423,423,423,0
572777,555,555,555,0
572780,412,412,412,0
572787,555,555,555,0
572788,533,533,533,0
572791,544,544,544,0
572793,544,544,544,0
572805,544,544,544,0
572811,555,555,555,0
572813,412,412,412,0
572820,521,521,521,0
572828,511,511,511,0
572835,555,555,555,0
572838,423,423,423,0
572848,411,411,411,0
572850,555,555,555,0
572853,544,544,544,0
572873,412,412,412,0
572893,544,544,544,0
572897,511,511,511,0
572899,544,544,544,0
572921,511,511,511,0
572934,544,544,544,0
572935,533,533,533,0
572942,523,523,523,0
572944,422,0,422,-422
572944,522,522,0,522
572978,555,555,555,0
572991,521,521,521,0
572998,433,0,433,-433
572998,533,533,0,533
573001,555,555,555,0
573008,522,522,522,0
573010,533,533,533,0
573025,544,544,544,0
573027,433,0,433,-433
573027,533,533,0,533
573034,511,511,511,0
573035,412,412,412,0
573045,411,411,411,0
573048,555,555,555,0
573053,534,534,534,0
573068,544,544,544,0
573079,522,522,522,0
573081,422,0,422,-422
573081,522,522,0,522
573085,533,533,533,0
573092,522,522,0,522
573092,532,0,532,-532
573098,412,412,412,0
573108,512,512,512,0
573112,521,521,521,0
573113,535,0,535,-535
573113,545,545,0,545
573118,544,544,544,0
573125,411,411,411,0
573134,412,0,412,-412
573134,512,512,0,512
573138,412,412,412,0
573160,522,522,522,0
573166,555,555,555,0
573169,533,533,533,0
573171,533,533,533,0
573174,555,555,555,0
573182,511,511,511,0
573185,555,555,555,0
573186,533,533,533,0
573188,555,555,555,0
573207,511,511,511,0
573208,512,512,512,0
573215,511,511,511,0
573218,521,521,521,0
573222,533,533,533,0
573224,422,0,422,-422
573224,522,522,0,522
573225,411,0,411,-411
573225,511,511,0,511
573228,534,0,534,-534
573228,544,544,0,544
573234,555,555,555,0
573235,522,522,522,0
573254,512,512,512,0
573256,411,411,411,0
573260,544,544,544,0
573263,511,511,511,0
573266,411,411,411,0
573268,412,0,412,-412
573268,512,512,0,512
573276,511,511,511,0
573277,523,0,523,-523
573277,534,534,0,534
573278,433,0,433,-433
573278,533,533,0,533
573279,433,0,433,-433
573279,533,533,0,533
573288,533,533,533,0
573290,545,545,545,0
573295,521,521,521,0
573296,532,532,532,0
573302,544,544,544,0
573304,533,533,533,0
573312,544,544,544,0
573318,532,532,532,0
573332,521,521,0,521
573334,533,533,533,0
573337,522,522,522,0
573353,544,544,544,0
573358,511,511,511,0
573364,521,521,521,0
573365,532,532,532,0
573368,411,411,411,0
573373,522,522,522,0
573374,511,511,511,0
573388,555,555,555,0
573389,545,545,545,0
573393,411,0,411,-411
573393,511,511,0,511
573397,511,511,511,0
573402,411,0,411,-411
573402,511,511,0,511
573416,533,533,533,0
573427,544,544,544,0
573429,511,511,511,0
573432,522,522,522,0
573438,522,522,522,0
573439,544,544,544,0
573466,511,511,511,0
573469,511,511,511,0
573471,511,511,511,0
573476,511,511,511,0
573501,423,0,423,-423
573501,523,523,0,523
573506,511,511,511,0
573516,523,523,523,0
573524,555,555,555,0
573528,533,533,533,0
573545,411,0,411,-411
573545,511,511,0,511
573572,544,544,544,0
573575,411,0,411,-411
573575,511,511,0,511
573577,511,511,511,0
573582,511,511,511,0
573588,521,521,521,0
573597,423,0,423,-423
573597,523,523,0,523
573598,413,0,413,-413
573598,513,513,0,513
573599,411,0,411,-411
573599,511,511,0,511
573600,522,522,522,0
573606,511,511,511,0
573619,554,554,554,0
573624,511,511,511,0
573636,422,0,422,-422
573636,522,522,0,522
573639,545,545,545,0
573641,555,555,555,0
573651,411,0,411,-411
573651,511,511,0,511
573661,511,511,511,0
573672,511,511,511,0
573686,534,0,534,-534
573686,544,544,0,544
573687,544,544,544,0
573688,422,0,422,-422
573688,522,522,0,522
573689,412,0,412,-412
573689,512,512,0,512
573693,411,0,411,-411
573693,511,511,0,511
573695,511,511,511,0
573699,534,534,534,0
573701,522,522,522,0
573702,521,521,521,0
573708,511,511,511,0
573711,411,0,411,-411
573711,511,511,0,511
573714,544,544,544,0
573715,412,0,412,-412
573715,512,512,0,512
573716,514,514,514,0
573717,413,0,413,-413
573717,513,513,0,513
573721,555,555,555,0
573728,524,524,524,0
573732,534,534,534,0
573733,543,543,543,0
573736,512,512,512,0
573739,411,0,411,-411
573739,511,511,0,511
573744,522,522,522,0
573754,533,533,533,0
573760,511,511,511,0
573761,544,544,544,0
573762,411,0,411,-411
573762,511,511,0,511
573765,533,533,533,0
573767,533,533,533,0
573768,521,521,0,521
573768,531,0,531,-531
573802,522,522,522,0
573810,534,0,534,-534
573810,544,544,0,544
573814,411,0,411,-411
573814,511,511,0,511
573821,532,532,532,0
573843,534,534,534,0
573870,522,522,522,0
573871,544,544,544,0
573878,545,545,545,0
573890,512,512,512,0
573902,413,0,413,-413
573902,513,513,0,513
573904,511,511,511,0
573905,411,0,411,-411
573905,511,511,0,511
573907,555,555,555,0
573915,533,533,533,0
573929,523,523,523,0
573932,533,533,533,0
573936,544,544,544,0
573946,511,511,511,0
573948,511,511,511,0
573949,412,0,412,-412
573949,512,512,0,512
573961,511,511,511,0
573979,534,534,534,0
573980,522,522,522,0
573992,511,511,511,0
574010,534,0,534,-534
574010,544,544,0,544
574018,512,512,512,0
574024,522,522,522,0
574030,411,0,411,-411
574030,511,511,0,511
574035,522,522,522,0
574040,512,512,512,0
574042,511,511,511,0
574058,523,523,523,0
574061,534,534,534,0
574072,523,523,0,523
574072,533,0,533,-533
574079,522,522,522,0
574080,521,521,521,0
574082,511,511,511,0
574090,411,0,411,-411
574090,511,511,0,511
574093,511,511,511,0
574130,521,521,521,0
574139,521,521,521,0
574141,411,0,411,-411
574141,511,511,0,511
574142,544,544,544,0
574144,412,0,412,-412
574144,512,512,0,512
574147,511,511,511,0
574154,511,511,511,0
574177,511,511,511,0
574193,532,532,532,0
574194,523,523,523,0
574196,544,544,544,0
574201,545,545,545,0
574202,411,0,411,-411
574202,511,511,0,511
574208,523,523,523,0
574210,533,533,533,0
574211,544,544,544,0
574215,522,522,522,0
574217,544,544,544,0
574230,532,532,532,0
574232,411,0,411,-411
574232,511,511,0,511
574237,544,544,544,0
574265,545,545,545,0
574285,511,511,511,0
574290,522,522,0,522
574290,532,0,532,-532
574300,534,534,534,0
574310,544,544,544,0
574316,523,523,523,0
574319,555,555,555,0
574337,523,523,523,0
574339,555,555,555,0
574346,533,533,533,0
574358,522,522,522,0
574363,544,544,544,0
574364,544,544,544,0
574366,545,545,545,0
574395,543,543,543,0
574404,544,544,544,0
574424,523,523,523,0
574437,544,544,544,0
574449,511,511,511,0
574455,512,512,512,0
574464,512,512,512,0
574481,533,533,533,0
574482,533,533,533,0
574483,544,544,544,0
574492,524,524,524,0
574494,534,534,534,0
574502,512,512,512,0
574509,523,523,0,523
574509,533,0,533,-533
574523,521,521,521,0
574526,545,545,545,0
574529,523,523,523,0
574535,533,533,533,0
574541,511,511,511,0
574550,511,511,511,0
574551,543,543,543,0
574554,544,544,544,0
574558,511,511,511,0
574585,412,0,412,-412
574585,512,512,0,512
574589,512,512,512,0
574608,533,533,533,0
574615,533,533,533,0
574650,554,554,554,0
574651,555,555,555,0
574658,554,554,554,0
574664,522,522,522,0
574666,555,555,555,0
574669,511,511,511,0
574700,555,0,555,-555
574703,522,522,522,0
574722,511,511,511,0
574725,555,555,555,0
574728,555,555,555,0
574735,555,555,555,0
574736,554,554,554,0
574738,555,555,555,0
574759,533,533,533,0
574761,522,522,522,0
574764,522,522,522,0
574766,533,533,533,0
574778,522,522,522,0
574779,533,533,533,0
574783,523,523,523,0
574795,533,533,533,0
574797,511,511,511,0
574804,511,511,511,0
574805,554,554,554,0
574813,533,533,533,0
574814,511,511,511,0
574820,555,555,555,0
574829,534,534,534,0
574835,554,554,554,0
574836,533,533,533,0
574840,555,555,555,0
574845,533,533,533,0
574855,533,533,533,0
574857,533,533,533,0
574865,511,511,511,0
574866,555,555,555,0
574872,555,555,555,0
574878,511,511,511,0
574881,513,513,513,0
574888,511,511,511,0
574890,545,545,545,0
574893,511,511,511,0
574901,545,545,545,0
574914,554,554,554,0
574922,533,533,533,0
574923,544,544,544,0
574930,512,512,512,0
574937,545,545,545,0
574938,511,511,511,0
574939,533,533,533,0
574942,512,512,512,0
574953,533,533,533,0
574966,522,522,522,0
